Date,technology_sentiment,technology_confidence,technology_count,financial_sentiment,financial_confidence,financial_count,consumer_cyclical_sentiment,consumer_cyclical_confidence,consumer_cyclical_count,healthcare_sentiment,healthcare_confidence,healthcare_count,industrials_sentiment,industrials_confidence,industrials_count
2018-12-03,0.0343533001206486,0.2522095600378573,13,-0.1823152424837356,0.1454014837197435,5,0.0,0.3068901407493563,1,0.0,0.2482592141960262,2,0.0,0.2826548492566374,1
2018-12-10,-0.0319378950656303,0.2205330003951164,18,0.0,0.0,0,0.0,0.0,0,-0.1577764693900608,0.1630164853901738,6,0.0,0.0,0
2018-12-17,-0.0274989846631139,0.245834937354145,18,0.0,0.0,0,0.0,0.0,0,-0.4810529053211212,0.1583563511774901,1,0.0,0.2537765361407498,2
2018-12-24,0.0715191581721712,0.2304229855356518,17,0.0,0.0,0,0.0,0.0,0,0.0,0.1695351961032485,2,0.0,0.0,0
2019-01-07,0.0430911800425993,0.2157637670308092,14,0.0,0.0,0,0.0,0.1772209187839939,1,-0.1982976487800475,0.203642350146289,7,0.0,0.0,0
2019-01-14,0.0,0.1955442266356089,12,0.0,0.1867132943426614,4,0.0,0.0,0,-0.1401457554419821,0.2543997945971889,6,-0.5089283585548401,0.1906266319826741,1
2019-01-21,0.1246308804872448,0.233744046246171,19,-0.3060260529971031,0.172003177252046,2,0.0,0.1889870555900081,1,-0.250964894175567,0.1916934137803556,2,0.0,0.0,0
2019-01-28,0.055710049425425,0.2234990862280638,13,0.0,0.1173315068831755,1,0.0,0.0,0,-0.2843488117948248,0.1963046713611169,7,0.0,0.0,0
2019-02-04,0.0,0.2178562897790257,20,0.0,0.2909852220184774,1,0.0,0.2396173144406432,1,0.0,0.1965062664510508,2,0.0,0.3063255961332771,1
2019-02-11,0.0,0.2223030475729001,20,0.0,0.1196398017921751,1,0.0,0.0,0,-0.1477646908297063,0.2248570713628526,4,0.0,0.0,0
2019-02-18,0.0,0.2280279356665036,20,0.0,0.1714433797845469,1,0.0,0.0,0,0.0,0.2145265243571579,1,0.0,0.0,0
2019-02-25,0.0631817115821568,0.226942426121794,12,-0.8242210149765015,0.272760094677686,1,0.0,0.288666396636561,1,-0.2744888266299053,0.1974070106992806,3,0.0,0.0,0
2019-03-04,0.0,0.2241733746314974,17,0.0,0.0,0,0.0,0.0,0,-0.1190485051566286,0.2544860236317735,5,0.0,0.0,0
2019-03-11,0.0,0.2096541004227244,7,-0.7243486642837524,0.2515049997965768,1,0.0,0.3384233880632248,1,-0.2660404011134179,0.2362217198850663,3,0.0,0.0,0
2019-03-18,0.055094855298072,0.2356604832145797,13,0.0,0.0,0,0.0,0.0,0,0.0,0.1323576017268539,3,0.0,0.0,0
2019-03-25,0.0,0.2371546039981031,7,0.0,0.2172513245317677,2,0.0,0.3051892790771209,1,0.0,0.2260892068128397,4,0.0,0.0,0
2019-04-01,0.0805045646775387,0.2455892798724107,18,0.0,0.0,0,0.0,0.1213525787682128,1,0.0,0.1575210209167332,2,0.0,0.1361130894390783,1
2019-04-08,0.0,0.246241773134179,8,0.0,0.1837957341415119,1,0.0,0.225184467527356,1,-0.1388391073984524,0.1998846811700296,4,0.0,0.266314555411526,1
2019-04-15,0.1016152407052901,0.1960871838533264,8,0.0,0.0,0,0.0,0.0,0,0.0,0.3138991383787983,2,0.0,0.0,0
2019-04-22,0.0,0.1788713121785122,7,0.0,0.0,0,0.0,0.0,0,0.0,0.3172924300190942,1,0.0,0.0,0
2019-04-29,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.6465308824813746,0.2577839168947493,2,0.0,0.0,0
2019-05-06,0.0815139712622004,0.2157778293434236,9,0.0,0.0,0,0.0,0.0,0,0.0,0.1698125439613302,4,0.0,0.157233476494695,1
2019-05-13,0.0,0.3189040585214175,3,0.0,0.0,0,0.0,0.0,0,-0.349274247044521,0.175481799078212,4,0.0,0.2101895089317658,1
2019-05-20,0.0,0.1786278073245748,4,0.0,0.2497472591107818,1,0.0,0.0,0,-0.0858969635456034,0.1853123173379671,5,0.0,0.0,0
2019-05-27,0.0470425792876735,0.1843091513860524,13,-0.6360636949539185,0.2742546647660155,1,0.0,0.3578763200465538,2,0.2280877608148581,0.2186754601785523,2,0.0,0.352187171302603,1
2019-06-03,-0.0590995856227782,0.1785810649956266,8,0.0,0.1135909209429915,1,0.0,0.0,0,-0.2309962927168961,0.1574727523501563,6,0.0,0.1203865771265526,1
2019-06-10,0.0715913012752156,0.2157665431212928,9,0.0,0.0,0,0.0,0.0,0,-0.5157416969938314,0.1861362770174599,2,0.0,0.0,0
2019-06-17,0.0,0.1640507801065209,7,0.0,0.0,0,0.0,0.0,0,0.0,0.203115640083956,2,0.0,0.0,0
2019-06-24,0.0,0.2268582593159568,8,0.0,0.0,0,0.0,0.0,0,-0.2311552426582271,0.2386678048687587,2,0.0,0.1411445577426278,1
2019-07-01,0.0,0.1820129335565363,8,0.0,0.0,0,0.0,0.0,0,-0.2456101294442776,0.1738598445353639,3,0.0,0.0,0
2019-07-08,0.0,0.2886607807159276,2,0.0,0.1462460258558744,1,0.0,0.0,0,0.0,0.143781431586446,3,0.0,0.0,0
2019-07-15,0.1635613094360031,0.2192992358077325,6,0.0,0.0,0,0.0,0.0,0,-0.1822437715388648,0.1652697793614237,3,0.0,0.0,0
2019-07-22,0.0,0.2630730562253897,3,0.0,0.0,0,0.0,0.3235231529331486,1,0.0,0.1900012276956486,1,0.0,0.0,0
2019-07-29,0.0405374357996928,0.2419271344788165,11,0.0,0.1298818667355661,1,0.0,0.0,0,0.0,0.1222150604846117,1,0.0,0.0,0
2019-08-05,0.0,0.2851382970379073,3,0.0,0.0,0,0.0,0.0,0,-0.6352931537567237,0.2136658504507504,2,0.0,0.1273220725363213,1
2019-08-12,0.1523303752899754,0.1991626768534713,4,0.0,0.0,0,0.0,0.0,0,-0.1062051476619201,0.2025811326902074,4,0.0,0.0,0
2019-08-19,0.0,0.2171507190592262,6,0.0,0.0,0,0.0,0.0,0,0.0,0.1388301125903973,3,0.0,0.0,0
2019-08-26,0.0,0.1947347334072491,6,-0.6025857925415039,0.1857836040845768,1,0.0,0.0,0,-0.4027186718234786,0.207156644273617,2,0.0,0.0,0
2019-09-02,0.0,0.157022595730093,4,0.0,0.0,0,0.0,0.0,0,-0.372438950587216,0.203330975699448,3,0.0,0.0,0
2019-09-09,0.0,0.1824061791546132,2,0.0,0.190017385325909,2,0.0,0.0,0,-0.3212050190919897,0.188356058990721,3,0.0,0.0,0
2019-09-16,0.0,0.1876406206585548,4,-0.5680869817733765,0.1746488595673057,1,0.6470251083374023,0.2361696084776099,1,0.0,0.1602076449544629,2,0.0,0.0,0
2019-09-23,0.0435779005866616,0.1961588842604754,13,-0.7633655071258545,0.2523528203738578,1,0.0,0.2300597428366657,1,0.0,0.1479445264499124,8,0.0,0.0,0
2019-09-30,-0.0359606664143118,0.232972735586094,10,0.0,0.0,0,0.0,0.0,0,0.0,0.2057735389603411,5,0.0,0.0,0
2019-10-07,0.0,0.1792364721527745,11,-0.578618984190592,0.2241352527211226,2,0.0,0.2045100486880668,2,-0.5647793140529482,0.2325554259793572,2,0.0,0.0,0
2019-10-14,0.0,0.2128835517834039,13,0.0,0.3098908151662822,1,0.0,0.215536334925078,2,0.0,0.2047323229386183,5,0.0,0.0,0
2019-10-21,0.0,0.2409487966077894,8,0.0,0.1357581920019228,1,0.0,0.2469807461821886,1,-0.1722833087316418,0.227966177463613,4,0.0,0.0,0
2019-10-28,-0.005542856878809,0.2138558520365278,19,0.0,0.0,0,0.0,0.2131906310004616,1,0.0,0.1370774006115231,3,0.0,0.0,0
2019-11-04,0.0548663933901881,0.2109356017371365,12,0.0,0.093091258779431,1,0.0,0.1265034970922478,1,-0.1424200997992647,0.2226774041948621,5,0.0,0.3653370766210884,1
2019-11-11,0.0,0.2346091801960178,14,0.0,0.0,0,0.0,0.0,0,-0.1596738068632129,0.1850343316737429,5,0.0,0.0,0
2019-11-18,0.0,0.2226770618918369,13,-0.7748613357543945,0.2454712665620491,1,0.0,0.2526700341032288,1,0.0,0.1972099141551535,4,0.0,0.0,0
2019-11-25,-0.0206904393640939,0.2269589532505331,20,0.0,0.1154875772297572,1,0.0,0.2340005506248559,1,-0.1059658324062513,0.2335420534634185,5,0.0,0.2734829202059989,2
2019-12-02,0.0,0.2201261474720892,15,-0.8395049571990967,0.2840842295366741,1,0.7000884413719177,0.3151397300839065,1,0.0,0.1813701765503603,3,0.0,0.0,0
2019-12-09,0.0,0.2292405153494584,14,0.0,0.1072654208819301,1,0.0,0.0,0,0.0,0.1665132987480824,2,0.0,0.2235720047998679,1
2019-12-16,0.0,0.2616952171609313,15,0.0,0.0,0,0.0,0.0852250224238782,1,0.0,0.2012399783328492,6,0.0,0.0,0
2019-12-23,-0.0217978417821785,0.2545545160272076,18,0.0,0.1270737479388657,1,0.0,0.0,0,0.0,0.2026300926517592,1,0.0,0.2253082280470231,1
2019-12-30,0.0,0.2379781926146075,12,-0.7616308331489563,0.3352237477334441,1,0.0,0.167977197111071,1,-0.1197800789148865,0.1753349228340196,5,0.0,0.0,0
2020-01-06,0.0,0.1971660140044571,8,0.0,0.0,0,0.0,0.0,0,0.0,0.2425011347430103,1,0.0,0.0,0
2020-01-13,0.0,0.2438240494463802,5,0.0,0.2122857243662324,1,0.0,0.0,0,0.0,0.1509081878645934,2,0.0,0.0,0
2020-01-20,0.0,0.2243873926736558,5,0.0,0.0,0,0.0,0.2488339696610353,1,0.0,0.1693090159386656,1,0.0,0.0,0
2020-01-27,0.0473562083392295,0.2196531695610237,8,0.0,0.0,0,0.0,0.0,0,0.0,0.1516377586515824,4,0.6152762770652771,0.2014374367074118,1
2020-02-03,0.0,0.2225227211780247,8,0.0,0.1873482148684253,2,0.0,0.0,0,0.0,0.1322797260452652,1,0.0,0.0,0
2020-02-10,0.0,0.1813092071454643,3,0.0,0.0,0,0.0,0.0,0,-0.1453232046661384,0.2173940106294651,5,0.0,0.0,0
2020-02-17,0.0,0.2481477225965823,8,0.0,0.3045860267516787,1,0.0,0.2945748047659151,1,0.0,0.238275596652436,3,0.0,0.0,0
2020-02-24,0.0788662021771098,0.227905915259005,10,0.0,0.0,0,0.0,0.0,0,0.0,0.1567268043304726,3,0.0,0.0,0
2020-03-02,0.0,0.256535282477659,7,0.0,0.0,0,0.0,0.0,0,0.0,0.132174376843924,4,0.0,0.0,0
2020-03-09,0.1537481786792537,0.1789827999506004,4,0.0,0.0,0,0.0,0.0,0,0.0,0.1849603364532637,3,0.0,0.1599086221611614,1
2020-03-16,0.0,0.2098884625544223,7,-0.3173825625484259,0.2531709064353125,2,0.0,0.242226552405345,1,-0.0939674727241966,0.1949538359958052,6,0.0,0.0,0
2020-03-23,0.0,0.2933622993251149,20,0.0,0.2534402498605175,2,0.0,0.0,0,0.0,0.175805881844729,5,0.0,0.0,0
2020-03-30,0.0,0.2918997730683862,19,0.0,0.0,0,0.0,0.3364278473081761,1,0.0,0.2243279033160835,5,0.0,0.0,0
2020-04-06,0.0,0.2448775085574012,17,0.0,0.0,0,0.0,0.3357534943638112,4,-0.1723010194866398,0.2295225266371012,4,0.0,0.0,0
2020-04-13,0.0241615272773451,0.2791815453640477,19,0.0,0.0,0,0.0,0.1843941727096858,2,-0.154977210545241,0.246916476475781,5,0.0,0.0,0
2020-04-20,0.0,0.2536050706713416,18,0.0,0.1299508803544107,1,0.0,0.2999402287259158,1,0.0,0.3247507023932089,3,0.0,0.0,0
2020-04-27,0.0,0.2631366993814991,18,-0.7956240177154541,0.2738936341112037,1,0.0,0.1871711365801189,1,-0.2237633148517592,0.2021866785291308,4,0.0,0.0,0
2020-05-04,-0.023249661313163,0.2547324335149723,18,-0.3353023716097386,0.2475681191519498,2,0.0,0.195948643058319,1,-0.3109477252736294,0.2561987814917299,4,0.0,0.2392406974180971,1
2020-05-11,0.0,0.2518670355661735,16,0.0,0.1728409452330139,2,0.0,0.3279908150280661,1,-0.2417949335361927,0.2943868680011713,3,0.0,0.0,0
2020-05-18,0.0163900523625118,0.2418179378895686,19,0.0,0.2229933087878102,2,0.0,0.0,0,-0.2335970507638112,0.1984285155942388,7,0.0,0.0,0
2020-05-25,0.0245055166601173,0.2687380630298088,14,0.0,0.0,0,0.0,0.2807835704402777,1,-0.0788281610568069,0.1696510220945894,9,0.0,0.0,0
2020-06-01,0.0,0.2574109941090988,11,0.0,0.0,0,0.0,0.0,0,0.0,0.1457066415975205,2,0.0,0.0,0
2020-06-08,0.0,0.2580356655338333,18,0.0,0.0,0,0.0,0.3175567138387549,1,0.0,0.1093151473939464,2,0.0,0.1220041587427473,1
2020-06-15,0.0,0.2197627632183021,16,0.0,0.0,0,0.0,0.3338016889376689,2,-0.4078830212477856,0.190025045199107,2,0.0,0.2345123332596301,1
2020-06-22,0.0,0.2335826653639908,12,0.0,0.2879208471282766,1,0.0,0.3404791756784107,1,0.0,0.2196469670749807,6,0.0,0.0,0
2020-06-29,0.0,0.2517073933007211,16,0.0,0.0,0,0.0,0.3503519181190029,1,-0.2628090712734294,0.1605824029597047,4,0.0,0.0,0
2020-07-06,0.0332718131838395,0.242419979544461,20,0.0,0.1280599397789457,2,0.0,0.0,0,-0.254950986421641,0.1669159260208923,5,0.0,0.0,0
2020-07-13,0.0307530137787325,0.2534705259109687,20,0.0,0.0,0,0.0,0.0,0,-0.1487665540157469,0.1987975374131245,3,0.0,0.1274932500017023,1
2020-07-20,0.0,0.2424265208630114,12,0.0,0.3190250092073157,1,0.0,0.0,0,-0.2536122378541054,0.1911890459862631,6,0.0,0.2871485002655323,1
2020-07-27,0.0,0.1897282075312032,10,0.0,0.0,0,0.0,0.148512828735436,2,-0.096819158268027,0.1898461259889165,11,0.0,0.074734722485779,1
2020-08-03,0.043185799368443,0.2251448647945895,17,-0.6438409090042114,0.2129366538976178,1,0.0,0.0,0,-0.1635730236209354,0.2106791093225085,5,0.0,0.0,0
2020-08-10,0.0,0.2044410536663591,12,0.0,0.0,0,0.0,0.1574281087398823,1,0.0,0.218252758926623,2,0.0,0.0,0
2020-08-17,0.0082394206219388,0.2759656470134222,16,0.0,0.2035653101412862,1,0.0,0.0,0,-0.1161043647857395,0.1952962852879881,5,0.0,0.0,0
2020-08-24,0.0,0.2594618088287675,12,0.0,0.0,0,0.0,0.1934509528583792,1,-0.1847743630633704,0.2711981623551747,4,0.0,0.0,0
2020-08-31,0.0,0.2473717459696121,14,0.0,0.0,0,0.0,0.0,0,-0.2579885095090289,0.2288172291036575,5,0.0,0.0,0
2020-09-07,0.0,0.2242183108754322,17,0.0,0.1393595219986139,1,0.0,0.0,0,0.0,0.2051274299644347,2,0.0,0.0,0
2020-09-14,-0.0005279578678053,0.27988328179174,9,0.0,0.1813184928581961,1,0.0,0.2636585338888721,1,0.0,0.2237034141630036,4,0.0,0.0,0
2020-09-21,0.0232854340273824,0.2650969207125067,18,-0.6277287602424622,0.1913605571676626,1,0.0,0.2652649647118181,1,0.0,0.2518998286805711,2,0.0,0.0,0
2020-09-28,0.0202508745433209,0.2592397936823475,15,0.0,0.2321639689687025,1,0.0,0.0,0,-0.2812425597551615,0.2116207826797478,7,0.0,0.0,0
2020-10-05,-0.0419614322287028,0.2160776228140384,14,-0.4991267621517181,0.1776721132636805,1,0.0,0.0,0,0.0,0.1863708798876558,7,0.0,0.2483038686165031,1
2020-10-12,0.0645413843533391,0.2559957067809228,17,-0.3439498767548198,0.1994012906651088,2,0.0,0.0,0,0.0,0.2033723161331272,3,0.0,0.0,0
2020-10-19,0.0,0.1970447814701123,15,0.0,0.0,0,0.0,0.0,0,-0.1244115390470373,0.2117046186073072,4,0.0,0.0,0
2020-10-26,0.0,0.2561872542927084,17,0.0,0.1919034322506263,1,0.0,0.0,0,0.0,0.2352300034419912,2,0.0,0.0,0
2020-11-02,0.0,0.2190898734846958,20,0.0,0.1594512596276418,1,0.0,0.0,0,0.0,0.3146459255255009,3,0.0,0.0,0
2020-11-09,0.0,0.209424272713255,18,0.0,0.0,0,0.0,0.0,0,-0.1726292580702834,0.1322697406302562,4,0.0,0.0,0
2020-11-16,0.0,0.2518077585132537,18,0.0,0.1292635648019917,1,0.0,0.1534567299969804,1,0.0,0.0,0,0.0,0.0,0
2020-11-23,0.0,0.2218199677442519,14,0.0,0.0,0,0.0,0.0,0,0.0,0.1879378799465219,4,0.0,0.0,0
2020-11-30,0.0522847788235729,0.2310308051256726,16,0.0,0.0,0,0.0,0.0,0,-0.1145445476239181,0.1919120252237244,5,0.0,0.0,0
2020-12-07,0.0,0.2336846483654359,17,0.0,0.0,0,0.0,0.3227489172588953,1,-0.3150264651721034,0.1683208616588765,3,0.0,0.0,0
2020-12-14,-0.0335503022111675,0.2554111985760003,18,0.0,0.0,0,0.4983983933925628,0.250306341631612,1,0.0,0.1333604718123078,4,0.0,0.0,0
2020-12-21,-0.0255034201094371,0.2345832240676955,16,0.0,0.0,0,0.0,0.0,0,-0.2347478880071106,0.2534584905782466,2,0.0,0.0,0
2020-12-28,0.0292165240106344,0.2120897133855832,16,-0.5630687653419985,0.2308250668023852,2,0.0,0.2265098866799656,3,-0.1264175659186437,0.162621017345951,4,0.0,0.0,0
2021-01-04,0.0,0.2438630532686719,18,0.0,0.1715243495976981,3,-0.6371753215789795,0.2044699171467243,1,0.0,0.2515311991478235,3,0.0,0.0,0
2021-01-04,0.0,0.1784455580283147,7,0.0,0.0,0,0.0,0.2879234290656285,1,-0.0990085821643738,0.1859077407201554,7,0.0,0.0,0
2021-01-11,-0.0340459144144802,0.2190539964539725,16,0.0,0.0,0,0.0,0.0,0,-0.3471420632937813,0.1208596113293101,2,0.0,0.0,0
2021-01-18,0.0,0.2016822097519052,12,-0.8397902846336365,0.2541026422406531,1,0.0,0.0,0,0.0,0.13916005866181,1,0.0,0.0,0
2021-01-25,0.0692754157255152,0.2321526174335095,13,0.0,0.2228824626116221,1,0.0,0.0,0,-0.1304711725990469,0.1398924452751941,6,0.0,0.0,0
2021-02-01,0.0,0.2097625586373494,6,0.0,0.1443792006629025,2,0.0,0.1536751697502403,1,0.0,0.2302910623418914,6,0.0,0.0,0
2021-02-08,0.0,0.2574117780445379,4,0.0,0.0,0,0.0,0.0,0,-0.172575465219298,0.1618387963141433,6,0.0,0.0,0
2021-02-15,0.3718337451539501,0.2226417619361023,3,0.0,0.2694705307951039,1,0.0,0.0,0,-0.3750301907783139,0.1531959050149147,2,0.0,0.0,0
2021-02-22,0.0,0.2274943535041253,3,0.0,0.1693632240231437,1,0.0,0.0,0,0.0,0.2041841021733226,5,-0.5256719589233398,0.2058621695892952,1
2021-03-01,0.1284875345570048,0.2743520304059473,5,-0.498626559972763,0.201370301127306,1,0.0,0.0,0,-0.2801881431424937,0.1792337292583804,3,0.0,0.0,0
2021-03-08,0.1022932519849945,0.2937897263056601,6,0.0,0.0,0,0.0,0.0,0,-0.2547426683597347,0.2054286029198619,2,0.0,0.0,0
